-0.29518,0.20634,-0.25163,-0.2515,-0.38313,-0.34063,0.18534,-0.25913,-0.23611,-0.27316,0.77622,0.058453,-0.09538,0.35745,-0.18694,0.4397,-0.12482,-0.29445,-0.23331,-0.13199,-0.22943,-0.11282,0.3536,0.041558,-0.086517,0.011459,-0.12954,0.18847,-0.011915,-0.08702,-0.11044,-0.15817,-0.085366,0.18161,-0.092485,-0.015181,0.066837,0.2439,0.084726,0.076687,-0.19571,0.15086,-0.13521,-0.1187,-0.055281,-0.19645,-0.099185,0.11398,0.032029,-0.23236,-0.26139,0.10677,-0.28585,-0.12072,-0.056697,-0.16405,0.18236,0.16992,0.36713,0.098843,0.047075,0.0086878,0.14869,0.13821,-0.12509,0.093943,-0.13514,-0.0092142,-0.08015,0.020867,-0.087217,0.077069,0.077037,-0.023554,-0.13444,-0.21504,-0.14792,-0.12464,-0.15558,-0.089956,0.12787,-0.093319,0.0030566,-0.010851,0.042441,0.089833,0.18199,-0.1083,-0.09926,-0.17064,-0.15349,-0.082416,-0.048019,-0.15104,0.11219,0.10503,0.2884,0.15349,-0.016646,0.087215
-0.14213,-0.20016,-0.46835,-0.53479,-0.24824,-0.12216,-0.070069,-0.069908,-0.41469,-0.16476,0.058453,0.71933,-0.0077803,0.13069,0.043719,0.085081,0.053008,-0.18224,-0.098505,-0.055825,-0.026809,0.044365,0.23168,0.19056,-0.037734,0.053544,0.079661,-0.012534,0.22814,-0.032086,-0.048965,-0.15177,-0.044278,-0.035464,0.065548,-0.080577,-0.069167,0.20384,-0.034518,0.13705,-0.18205,0.17242,-0.14445,-0.035514,-0.20426,0.061802,-0.13328,0.11246,0.014146,-0.07785,-0.22416,0.037409,-0.25126,-0.14998,-0.029162,-0.11331,0.13516,0.10212,0.19624,0.065569,0.078542,-0.10386,-0.035959,-0.091255,0.0023808,0.14772,-0.0069768,0.12265,0.11428,-0.11199,-0.038167,-0.022753,0.0061474,-0.055202,-0.21378,0.00056123,-0.094817,-0.10887,-0.003944,-0.069868,0.080034,-0.12634,0.0069529,-0.021785,0.069689,0.13017,0.23218,0.038655,-0.042791,0.00055603,-0.087053,-0.019684,-0.095696,-0.17202,0.048037,-0.082948,0.11184,0.10766,0.019282,0.067266
0.60042,-0.4644,-0.27254,-0.23422,0.50055,0.41349,-0.2276,0.38374,-0.26969,0.44504,-0.09538,-0.0077803,0.94204,-0.37144,0.4318,-0.29255,0.27055,0.28573,0.32213,-0.0075233,0.47587,0.35388,-0.20478,0.25244,0.16713,0.2561,0.32714,-0.054765,0.19008,0.35617,-0.0004814,-0.1338,0.026775,-0.060549,0.10953,-0.16481,-0.060193,-0.1163,-0.22038,0.26051,0.13588,-0.27356,0.24889,0.39465,-0.083217,0.31113,0.11065,-0.1397,-0.069534,0.27256,0.12594,-0.18508,0.25732,0.19089,-0.071497,0.31029,-0.22439,-0.23126,-0.38088,-0.0018975,0.046068,-0.019063,-0.19365,-0.20763,0.062953,0.17172,0.27123,0.044731,0.27796,-0.03615,-0.03043,-0.094026,0.042645,0.099835,0.051125,0.22719,0.19632,0.28262,0.22659,-0.12717,-0.33992,-0.061725,0.085244,-0.068617,0.20694,0.18288,-0.28258,-0.017464,0.11597,0.10481,-0.024792,0.008461,-0.19774,-0.12793,0.061378,-0.17444,-0.28223,-0.034377,-0.034056,-0.15841
-0.5606,0.73779,0.15081,0.10341,-0.53624,-0.45817,0.58004,-0.42257,0.13398,-0.47844,0.35745,0.13069,-0.37144,1.0299,-0.56201,0.58112,-0.41833,-0.47211,-0.52238,-0.25009,-0.58777,-0.40828,0.51376,-0.2406,-0.19661,-0.33474,-0.39142,0.24927,-0.11148,-0.38152,-0.30465,-0.28121,-0.35217,0.15503,-0.23287,0.10301,0.29,0.46929,0.37561,-0.26779,-0.40132,0.31649,-0.41106,-0.47016,0.088254,-0.39974,-0.21511,0.40134,-0.20078,-0.51627,-0.46084,0.41215,-0.2803,-0.35599,0.16928,-0.38197,0.43563,0.15382,0.54821,-0.14577,-0.25554,-0.18808,0.38737,0.23525,-0.23223,-0.18259,-0.41251,-0.12821,-0.3785,-0.017956,-0.30437,0.042354,-0.10693,-0.25405,-0.22377,-0.37785,-0.12097,-0.4223,-0.41444,0.034715,0.29546,-0.042417,-0.26784,0.031006,-0.23578,-0.20197,0.38079,-0.18277,-0.26522,-0.25409,-0.23922,-0.071964,0.17893,0.013836,-0.089471,0.15218,0.48497,0.17146,-0.0099566,-0.057403
0.63658,-0.59294,-0.26233,-0.23356,0.46612,0.41484,-0.38432,0.40435,-0.18765,0.50624,-0.18694,0.043719,0.4318,-0.56201,0.95095,-0.36821,0.33969,0.30062,0.42424,0.17852,0.51625,0.39862,-0.26306,0.24936,0.13686,0.20165,0.34948,-0.104,0.14793,0.28626,0.061565,-0.068735,0.0089565,-0.12624,0.13026,-0.05888,-0.11181,-0.22292,-0.16224,0.17056,0.19175,-0.22293,0.25335,0.4422,-0.081907,0.31187,0.075707,-0.23212,-0.020872,0.32337,0.16351,-0.22767,0.18761,0.2005,-0.067784,0.28068,-0.27888,-0.2076,-0.38481,-0.026392,0.13416,-0.026582,-0.26479,-0.21681,0.12469,0.1654,0.27301,0.026515,0.27299,-0.1024,0.12017,-0.085909,0.059358,0.063551,0.1188,0.24486,0.13725,0.24876,0.2774,-0.12927,-0.30151,-0.082898,0.12543,-0.046677,0.22646,0.11155,-0.24434,0.032892,0.18377,0.2063,0.043367,-0.0060515,-0.25032,-0.091768,0.077765,-0.21015,-0.27882,-0.087406,-0.029505,-0.046932
-0.43032,0.72416,0.064067,0.025572,-0.44383,-0.43052,0.57262,-0.3327,0.083673,-0.39899,0.4397,0.085081,-0.29255,0.58112,-0.36821,1.0376,-0.33859,-0.43072,-0.50536,-0.2353,-0.4974,-0.37204,0.49753,-0.17708,-0.11014,-0.24523,-0.37461,0.22749,-0.26466,-0.29284,-0.26484,-0.21397,-0.24583,0.18242,-0.22221,0.031807,0.24869,0.29463,0.22067,-0.22674,-0.36351,0.18998,-0.31081,-0.40859,0.083524,-0.37793,-0.15243,0.29468,-0.20895,-0.44815,-0.29748,0.35734,-0.32875,-0.29449,0.077356,-0.24957,0.30589,0.21582,0.57902,0.0096979,-0.14059,-0.13989,0.45933,0.29485,-0.2414,-0.10645,-0.32721,-0.13056,-0.27521,0.035691,-0.25403,0.078074,-0.029639,-0.27309,-0.1556,-0.31898,-0.24003,-0.31125,-0.29351,-0.056398,0.26222,0.055682,-0.15315,0.014678,-0.24212,-0.18118,0.17571,-0.20887,-0.10807,-0.36795,-0.23921,-0.11424,0.051604,-0.098937,-0.023618,0.22562,0.35432,0.1827,-0.061321,0.025509
0.39934,-0.46923,-0.10536,-0.24747,0.25637,0.23947,-0.29511,0.28818,0.00053014,0.40868,-0.12482,0.053008,0.27055,-0.41833,0.33969,-0.33859,0.94635,0.11258,0.33704,0.20706,0.25519,0.28239,-0.06537,0.29055,0.077589,0.19863,0.27509,0.03597,0.1831,0.2543,0.2264,-0.050121,0.11083,-0.081584,0.096282,0.088176,-0.13088,-0.16563,-0.19984,0.14041,0.13778,-0.09104,0.13709,0.23751,-0.014704,0.28481,0.084892,-0.21442,0.13345,0.19221,0.1317,-0.19151,0.06854,0.17386,-0.046509,0.22357,-0.14423,-0.026826,-0.088804,0.12228,0.09579,0.097962,-0.13192,-0.08118,0.052413,0.25016,0.22367,0.047265,0.17834,0.014405,0.16684,0.11113,0.073305,0.053406,0.046965,0.19926,-0.096194,0.24006,0.21134,-0.0015769,-0.045199,0.00020335,0.18063,0.08554,0.0084121,0.061853,-0.048809,0.1643,0.23899,0.1772,0.17515,0.051431,-0.078107,-0.081298,0.034763,-0.042282,-0.18402,-0.1619,0.15256,0.21058
0.38461,-0.48191,-0.18969,-0.014795,0.38704,0.22444,-0.3297,0.27586,-0.18031,0.25601,-0.29445,-0.18224,0.28573,-0.47211,0.30062,-0.43072,0.11258,0.90175,0.32307,0.084901,0.3749,0.22734,-0.25807,0.21368,0.20932,0.11381,0.22248,0.018235,0.029432,0.26113,-0.056254,-0.1146,-0.11401,-0.060347,0.10221,-0.13092,0.13341,-0.12063,-0.082735,0.10973,0.19389,-0.17298,0.25109,0.32128,0.079297,0.11879,0.043685,-0.14516,-0.14731,0.21846,0.14043,-0.041747,0.18164,0.22417,0.038112,0.36142,-0.17956,-0.20838,-0.2596,-0.12264,-0.010172,-0.02522,-0.11848,-0.076471,0.08439,0.058158,0.20839,0.013668,0.13987,-0.087458,0.021841,-0.101,-0.067976,-0.039212,0.13926,0.18678,0.087905,0.18783,0.2279,0.03199,-0.20838,-0.005944,0.016324,-0.10944,0.0070786,0.042363,-0.38865,-0.060604,0.015755,0.027717,-0.064798,-0.024217,-0.040464,-0.0044576,-0.092515,-0.12925,-0.26785,-0.046733,-0.10125,-0.093245
0.48326,-0.59836,0.071961,0.056935,0.40084,0.33043,-0.4918,0.3789,0.039254,0.46218,-0.23331,-0.098505,0.32213,-0.52238,0.42424,-0.50536,0.33704,0.32307,0.94972,0.13922,0.38723,0.33287,-0.2782,0.17181,0.19441,0.1695,0.3541,0.14283,0.013896,0.23409,0.14682,-0.073373,0.02736,-0.059601,0.089614,0.16834,-0.046187,-0.16946,-0.11936,0.16389,0.30963,-0.29738,0.29355,0.33078,0.0068422,0.29592,0.067616,-0.25005,-0.066742,0.27594,0.24026,-0.1927,0.16155,0.31169,0.079076,0.3345,-0.24619,-0.22959,-0.35593,-0.15324,0.064609,-0.027653,-0.32313,-0.16876,0.1567,0.10053,0.25246,-0.054389,0.15358,-0.053111,0.084109,0.0052199,0.0024772,0.11064,0.16694,0.18913,0.046864,0.21886,0.21655,0.084204,-0.20374,0.0059525,0.17938,0.079649,0.022484,0.065781,-0.25843,0.002737,0.083791,0.19406,0.16336,0.017992,-0.15708,0.11267,-0.11229,-0.14713,-0.36855,-0.19748,0.0060237,-0.033534
0.073823,-0.25807,0.073999,-0.156,0.045447,0.014429,-0.25197,0.12178,0.083046,0.20508,-0.13199,-0.055825,-0.0075233,-0.25009,0.17852,-0.2353,0.20706,0.084901,0.13922,0.91753,0.075693,0.10196,-0.0048732,0.077298,-0.04683,0.074649,0.040882,0.15134,0.058217,0.023954,0.24492,-0.026944,0.0087982,0.093584,0.030629,0.17688,-0.044257,-0.10479,0.0093995,0.0065924,0.086068,0.086872,-0.045116,0.071685,0.0020363,0.083484,-0.039939,-0.097532,-0.004684,0.12565,0.044838,-0.070658,0.068066,0.16599,-0.035849,0.00016981,-0.04263,0.11428,-0.026093,-0.087715,0.012005,0.12412,-0.076841,-0.012407,0.090951,0.074591,-0.025787,-0.024308,0.069467,0.040618,0.0073582,0.1454,-0.022663,0.018665,0.058336,-0.073611,-0.12393,0.041019,0.053677,0.014593,0.039202,-0.020481,0.055648,0.12805,-0.10235,-0.060036,-0.013402,0.20728,0.009291,0.050816,0.20721,0.046923,-0.027806,0.065947,0.023739,-0.010752,-0.066406,-0.061711,0.16975,0.094726
0.59836,-0.61134,-0.24082,-0.1567,0.58804,0.46396,-0.39812,0.38343,-0.18158,0.45124,-0.22943,-0.026809,0.47587,-0.58777,0.51625,-0.4974,0.25519,0.3749,0.38723,0.075693,0.94323,0.36906,-0.24408,0.19008,0.23801,0.24102,0.33559,-0.010991,0.1446,0.32324,-0.035125,-0.085218,-0.069554,-0.13752,0.065082,-0.1188,-0.075559,-0.22292,-0.16408,0.24012,0.2529,-0.27717,0.30059,0.43822,-0.042069,0.25986,0.059302,-0.1908,-0.16549,0.32035,0.17502,-0.1454,0.25303,0.19341,0.0018307,0.32397,-0.27498,-0.2503,-0.32899,-0.11306,0.096358,-0.049904,-0.26325,-0.24047,0.076639,0.10739,0.27662,0.043645,0.26144,-0.030884,0.058879,-0.14809,0.071007,0.0036623,0.14254,0.24894,0.19593,0.22901,0.30328,-0.091141,-0.33595,-0.035545,0.10079,-0.15344,0.25879,0.11391,-0.32574,-0.053311,0.091706,0.10833,-0.0025619,0.011326,-0.20837,-0.034877,0.066849,-0.21645,-0.24907,-0.051599,-0.089532,-0.17706
0.4663,-0.44672,-0.21817,-0.21225,0.40518,0.34777,-0.30599,0.37038,-0.14227,0.39039,-0.11282,0.044365,0.35388,-0.40828,0.39862,-0.37204,0.28239,0.22734,0.33287,0.10196,0.36906,0.94745,-0.14274,0.21812,0.19085,0.23868,0.33438,0.018747,0.10413,0.28668,0.012674,-0.021409,-0.028641,-0.13694,0.048824,-0.090453,0.033666,-0.12545,-0.11668,0.24431,0.13057,-0.23438,0.2281,0.34099,-0.0235,0.20433,0.037406,-0.12511,-0.042363,0.17505,0.11757,-0.13054,0.13793,0.20146,-0.0084618,0.18581,-0.17341,-0.17421,-0.21894,-0.020524,0.12187,-0.036804,-0.16193,-0.12133,0.084754,0.15825,0.20168,0.020116,0.22955,-0.04784,0.0435,-0.080064,0.078355,0.079178,0.12586,0.21966,0.074691,0.23557,0.21669,-0.065423,-0.27731,-0.017269,0.07776,-0.024087,0.19188,0.12232,-0.23134,0.016677,0.16047,0.15403,-0.017108,0.0054454,-0.083995,-0.12246,0.021333,-0.12791,-0.23545,-0.025211,-0.091591,-0.031686
-0.27667,0.51118,0.11418,-0.022773,-0.36491,-0.20335,0.41696,-0.21949,0.097446,-0.19874,0.3536,0.23168,-0.20478,0.51376,-0.26306,0.49753,-0.06537,-0.25807,-0.2782,-0.0048732,-0.24408,-0.14274,1.0379,-0.068066,-0.21542,-0.14561,-0.23572,0.13905,-0.071224,-0.23055,-0.20007,-0.19269,-0.20304,0.047011,-0.13102,0.10291,0.15273,0.29776,0.25938,-0.087925,-0.25264,0.2684,-0.39134,-0.25488,-0.012175,-0.19856,-0.13376,0.42433,-0.089472,-0.40474,-0.32884,0.32492,-0.33415,-0.2972,0.085823,-0.33381,0.29558,0.23149,0.52176,-0.029826,-0.14321,-0.1408,0.223,0.25007,-0.20388,-0.059509,-0.26527,-0.013788,-0.1383,-0.013079,-0.17327,0.10889,0.075616,-0.1644,-0.25167,-0.19916,-0.1344,-0.25206,-0.19961,-0.041371,0.24518,-0.041633,-0.12593,-0.057091,-0.030836,-0.014096,0.41144,-0.14507,-0.19815,-0.14923,-0.17786,-0.050249,0.086762,-0.11452,0.12077,0.080078,0.41611,0.14517,0.010881,0.084985
0.28694,-0.25541,-0.23368,-0.2719,0.20172,0.20709,-0.13117,0.27224,-0.17035,0.21725,0.041558,0.19056,0.25244,-0.2406,0.24936,-0.17708,0.29055,0.21368,0.17181,0.077298,0.19008,0.21812,-0.068066,0.94277,0.10701,0.16068,0.28855,-0.056726,0.20061,0.13546,0.042933,-0.14196,0.0089969,0.035967,0.123,-0.12982,0.029582,0.037749,-0.17423,0.17772,0.041301,-0.0064271,0.12004,0.16679,0.005242,0.15803,0.039031,-0.080848,0.0010275,0.14732,0.010728,-0.0072742,0.0031078,0.10663,-0.049183,0.044874,0.029689,-0.012817,0.012597,0.18723,0.1196,-0.014102,-0.056305,0.012461,0.041438,0.27376,0.094126,0.12229,0.13125,-0.12745,0.035984,-0.055492,0.050017,0.0013807,-0.041608,0.11663,-0.061551,0.079633,0.14351,-0.032354,0.0079053,-0.079508,0.2007,-0.021541,0.042633,0.083519,-0.059641,0.056374,0.13379,-0.0037672,-0.046367,0.09231,-0.15573,-0.093404,0.018978,-0.019094,-0.07149,-0.075558,0.093291,0.10318
0.18623,-0.16504,0.040329,0.1026,0.33945,0.41166,-0.12846,0.28363,0.054602,0.11126,-0.086517,-0.037734,0.16713,-0.19661,0.13686,-0.11014,0.077589,0.20932,0.19441,-0.04683,0.23801,0.19085,-0.21542,0.10701,0.94746,0.14192,0.23291,0.28522,0.063705,0.18333,-0.1877,-0.053487,-0.078017,0.054519,0.016855,-0.063902,0.20234,0.020238,-0.025872,0.062889,0.17207,-0.1153,0.23161,0.1335,0.26158,0.074794,0.099305,-0.041396,-0.23288,0.067854,0.034515,0.10773,0.04359,0.1607,0.18379,0.22858,-0.092441,-0.19367,-0.092227,-0.1684,-0.074173,-0.13039,-0.067072,-0.049843,0.031908,0.079709,0.16653,-0.0093236,0.071954,-0.023282,-0.14017,-0.0019498,-0.055178,-0.1983,0.13326,-0.018544,0.29233,0.075538,0.020382,0.075632,-0.071647,0.11894,-0.036642,-0.097221,0.11438,-0.18682,-0.16371,-0.079812,0.059134,-0.13377,-0.080554,0.092653,0.047283,0.053747,-0.17076,-0.12908,-0.12159,-0.012977,-0.094081,-0.099363
